Date,Advertiser,Advertiser ID,Campaign,Campaign ID,Site,Site ID,Ad Size,Content Category,Content Category ID,Placement,Placement ID,Strategy,Strategy ID,Version,Version ID,Total Ads Requested
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_IMDb PD_300x600_Preferred Deal_CORE_2P_PubNat_Prospects_0045_NA_FlashTalking_dCPM,10333807,UF,16463,I_AIB_FGP_022_187FHI2777_UF_Default-FinalNo_InFootprintZips_HI-SUS-AFI-LVA-HILPRF-32-M-LPO-P,40074932,8
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,320x50,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_IMDb PD_320x50_Preferred Deal_CORE_2P_PubNat_Prospects_0046_NA_FlashTalking_dCPM,10333808,UF,16463,I_AIB_FGP_022_187FDI6734_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-HOL-AFTI-MOD-NA-S-34M-34OH-P,39788234,152
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,320x50,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_IMDb PD_320x50_Preferred Deal_CORE_2P_PubNat_Prospects_0046_NA_FlashTalking_dCPM,10333808,UF,16463,I_AIB_FGP_022_187FHI2741_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-BUAF-32-M-BOEC-M,40074765,950
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,320x50,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_IMDb PD_320x50_Preferred Deal_CORE_2P_PubNat_Prospects_0046_NA_FlashTalking_dCPM,10333808,UF,16463,I_AIB_FGP_022_187FHI2760_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-DDWFF-32-M-DDWO-P,40074767,936
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,320x50,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_IMDb PD_320x50_Preferred Deal_CORE_2P_PubNat_Prospects_0046_NA_FlashTalking_dCPM,10333808,UF,16463,I_AIB_FGP_022_187FHI2777_UF_Default-FinalNo_InFootprintZips_HI-SUS-AFI-LVA-HILPRF-32-M-LPO-P,40074806,11
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,728x90,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_IMDb PD_728x90_Preferred Deal_CORE_2P_PubNat_Prospects_0047_NA_FlashTalking_dCPM,10333749,UF,16463,I_AIB_FGP_022_187FDI6734_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-HOL-AFTI-MOD-NA-S-34M-34OH-P,39788235,128
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,728x90,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_IMDb PD_728x90_Preferred Deal_CORE_2P_PubNat_Prospects_0047_NA_FlashTalking_dCPM,10333749,UF,16463,I_AIB_FGP_022_187FHI2741_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-BUAF-32-M-BOEC-M,40074723,489
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,728x90,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_IMDb PD_728x90_Preferred Deal_CORE_2P_PubNat_Prospects_0047_NA_FlashTalking_dCPM,10333749,UF,16463,I_AIB_FGP_022_187FHI2760_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-DDWFF-32-M-DDWO-P,40074725,494
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,728x90,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_IMDb PD_728x90_Preferred Deal_CORE_2P_PubNat_Prospects_0047_NA_FlashTalking_dCPM,10333749,UF,16463,I_AIB_FGP_022_187FHI2777_UF_Default-FinalNo_InFootprintZips_HI-SUS-AFI-LVA-HILPRF-32-M-LPO-P,40074764,11
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,970x250,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_IMDb PD_970x250_Preferred Deal_CORE_2P_PubNat_Prospects_0048_NA_FlashTalking_dCPM,10333766,UF,16463,I_AIB_FGP_022_187FDI6676_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-EFHI-LVA-DDWF-34-M-DDWO-P,39700118,0
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,970x250,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_IMDb PD_970x250_Preferred Deal_CORE_2P_PubNat_Prospects_0048_NA_FlashTalking_dCPM,10333766,UF,16463,I_AIB_FGP_022_187FDI6734_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-HOL-AFTI-MOD-NA-S-34M-34OH-P,39788236,1918
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,970x250,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_IMDb PD_970x250_Preferred Deal_CORE_2P_PubNat_Prospects_0048_NA_FlashTalking_dCPM,10333766,UF,16463,I_AIB_FGP_022_187FHI2741_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-BUAF-32-M-BOEC-M,40074681,6223
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,970x250,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_IMDb PD_970x250_Preferred Deal_CORE_2P_PubNat_Prospects_0048_NA_FlashTalking_dCPM,10333766,UF,16463,I_AIB_FGP_022_187FHI2760_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-DDWFF-32-M-DDWO-P,40074683,5410
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,970x250,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_IMDb PD_970x250_Preferred Deal_CORE_2P_PubNat_Prospects_0048_NA_FlashTalking_dCPM,10333766,UF,16463,I_AIB_FGP_022_187FHI2777_UF_Default-FinalNo_InFootprintZips_HI-SUS-AFI-LVA-HILPRF-32-M-LPO-P,40074722,12
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,160x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_160x600_OO_CORE_2P_PubNat_Prospects_0001_NA_FlashTalking_dCPM,10333798,UF,16463,I_AIB_FGP_022_187FDI6734_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-HOL-AFTI-MOD-NA-S-34M-34OH-P,39788231,13822
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,160x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_160x600_OO_CORE_2P_PubNat_Prospects_0001_NA_FlashTalking_dCPM,10333798,UF,16463,I_AIB_FGP_022_187FHI2741_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-BUAF-32-M-BOEC-M,40074807,111647
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,160x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_160x600_OO_CORE_2P_PubNat_Prospects_0001_NA_FlashTalking_dCPM,10333798,UF,16463,I_AIB_FGP_022_187FHI2760_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-DDWFF-32-M-DDWO-P,40074809,110653
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,160x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_160x600_OO_CORE_2P_PubNat_Prospects_0001_NA_FlashTalking_dCPM,10333798,UF,16463,I_AIB_FGP_022_187FHI2777_UF_Default-FinalNo_InFootprintZips_HI-SUS-AFI-LVA-HILPRF-32-M-LPO-P,40074848,14
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,160x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_160x600_OO_CORE_2P_PubNat_Prospects_0195_NA_FlashTalking_JAV,10438994,UF,16463,I_AIB_FGP_022_187FDI6734_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-HOL-AFTI-MOD-NA-S-34M-34OH-P,39788231,2303
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,160x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_160x600_OO_CORE_2P_PubNat_Prospects_0195_NA_FlashTalking_JAV,10438994,UF,16463,I_AIB_FGP_022_187FHI2741_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-BUAF-32-M-BOEC-M,40074807,14830
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,160x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_160x600_OO_CORE_2P_PubNat_Prospects_0195_NA_FlashTalking_JAV,10438994,UF,16463,I_AIB_FGP_022_187FHI2760_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-DDWFF-32-M-DDWO-P,40074809,14461
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,160x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_160x600_OO_CORE_2P_PubNat_Prospects_0195_NA_FlashTalking_JAV,10438994,UF,16463,I_AIB_FGP_022_187FHI2777_UF_Default-FinalNo_InFootprintZips_HI-SUS-AFI-LVA-HILPRF-32-M-LPO-P,40074848,9
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x250,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x250_OO_CORE_2P_PubNat_Prospects_0002_NA_FlashTalking_dCPM,10333788,UF,16463,I_AIB_FGP_022_187FDI6734_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-HOL-AFTI-MOD-NA-S-34M-34OH-P,39788232,7500
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x250,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x250_OO_CORE_2P_PubNat_Prospects_0002_NA_FlashTalking_dCPM,10333788,UF,16463,I_AIB_FGP_022_187FHI2741_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-BUAF-32-M-BOEC-M,40074849,47255
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x250,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x250_OO_CORE_2P_PubNat_Prospects_0002_NA_FlashTalking_dCPM,10333788,UF,16463,I_AIB_FGP_022_187FHI2760_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-DDWFF-32-M-DDWO-P,40074851,50898
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x250,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x250_OO_CORE_2P_PubNat_Prospects_0002_NA_FlashTalking_dCPM,10333788,UF,16463,I_AIB_FGP_022_187FHI2777_UF_Default-FinalNo_InFootprintZips_HI-SUS-AFI-LVA-HILPRF-32-M-LPO-P,40074890,12
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x250,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x250_OO_CORE_2P_PubNat_Prospects_0196_NA_FlashTalking_JAV,10438992,UF,16463,I_AIB_FGP_022_187FDI6734_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-HOL-AFTI-MOD-NA-S-34M-34OH-P,39788232,3
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x250,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x250_OO_CORE_2P_PubNat_Prospects_0196_NA_FlashTalking_JAV,10438992,UF,16463,I_AIB_FGP_022_187FHI2741_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-BUAF-32-M-BOEC-M,40074849,5
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x250,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x250_OO_CORE_2P_PubNat_Prospects_0196_NA_FlashTalking_JAV,10438992,UF,16463,I_AIB_FGP_022_187FHI2760_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-DDWFF-32-M-DDWO-P,40074851,7
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x250,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x250_OO_CORE_2P_PubNat_Prospects_0196_NA_FlashTalking_JAV,10438992,UF,16463,I_AIB_FGP_022_187FHI2777_UF_Default-FinalNo_InFootprintZips_HI-SUS-AFI-LVA-HILPRF-32-M-LPO-P,40074890,18
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x600_OO_CORE_2P_PubNat_Prospects_0003_NA_FlashTalking_dCPM,10333759,UF,16463,I_AIB_FGP_022_187FDI6734_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-HOL-AFTI-MOD-NA-S-34M-34OH-P,39788233,99
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x600_OO_CORE_2P_PubNat_Prospects_0003_NA_FlashTalking_dCPM,10333759,UF,16463,I_AIB_FGP_022_187FHI2741_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-BUAF-32-M-BOEC-M,40074891,503
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x600_OO_CORE_2P_PubNat_Prospects_0003_NA_FlashTalking_dCPM,10333759,UF,16463,I_AIB_FGP_022_187FHI2760_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-DDWFF-32-M-DDWO-P,40074893,430
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x600_OO_CORE_2P_PubNat_Prospects_0003_NA_FlashTalking_dCPM,10333759,UF,16463,I_AIB_FGP_022_187FHI2777_UF_Default-FinalNo_InFootprintZips_HI-SUS-AFI-LVA-HILPRF-32-M-LPO-P,40074932,9
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x600_OO_CORE_2P_PubNat_Prospects_0197_NA_FlashTalking_JAV,10438990,UF,16463,I_AIB_FGP_022_187FDI6734_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-HOL-AFTI-MOD-NA-S-34M-34OH-P,39788233,1
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x600_OO_CORE_2P_PubNat_Prospects_0197_NA_FlashTalking_JAV,10438990,UF,16463,I_AIB_FGP_022_187FHI2741_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-BUAF-32-M-BOEC-M,40074891,1
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,300x600,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_300x600_OO_CORE_2P_PubNat_Prospects_0197_NA_FlashTalking_JAV,10438990,UF,16463,I_AIB_FGP_022_187FHI2777_UF_Default-FinalNo_InFootprintZips_HI-SUS-AFI-LVA-HILPRF-32-M-LPO-P,40074932,8
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,320x50,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_320x50_OO_CORE_2P_PubNat_Prospects_0004_NA_FlashTalking_dCPM,10333753,UF,16463,I_AIB_FGP_022_187FDI6734_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-HOL-AFTI-MOD-NA-S-34M-34OH-P,39788234,2975
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,320x50,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_320x50_OO_CORE_2P_PubNat_Prospects_0004_NA_FlashTalking_dCPM,10333753,UF,16463,I_AIB_FGP_022_187FHI2741_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-BUAF-32-M-BOEC-M,40074765,16145
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,320x50,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_320x50_OO_CORE_2P_PubNat_Prospects_0004_NA_FlashTalking_dCPM,10333753,UF,16463,I_AIB_FGP_022_187FHI2760_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-SUS-AFI-LFS-DDWFF-32-M-DDWO-P,40074767,15930
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,320x50,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_320x50_OO_CORE_2P_PubNat_Prospects_0004_NA_FlashTalking_dCPM,10333753,UF,16463,I_AIB_FGP_022_187FHI2777_UF_Default-FinalNo_InFootprintZips_HI-SUS-AFI-LVA-HILPRF-32-M-LPO-P,40074806,10
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,320x50,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_320x50_OO_CORE_2P_PubNat_Prospects_0198_NA_FlashTalking_JAV,10438988,UF,16463,I_AIB_FGP_022_187FHI2777_UF_Default-FinalNo_InFootprintZips_HI-SUS-AFI-LVA-HILPRF-32-M-LPO-P,40074806,8
1/14/2024,AT&T Consumer Internet,19534,I_AIB_FGP_022_BAU_BAU_PERF_GM Performance_Q1Q2Q3Q4_2026_C_MULT_MULT_FF_INF,301196,Amazon US,9988,728x90,BAU Broad Prospects Standalone,68754,I_AIB_FGP_022_AMAZON (AMZN MED GP)_BAU_DIS_CRS_UF_TRF_GM_ALL_INF_FIB_NA_728x90_OO_CORE_2P_PubNat_Prospects_0005_NA_FlashTalking_dCPM,10333754,UF,16463,I_AIB_FGP_022_187FDI6734_UF_BAU-BP-SLN_InFootprintZips_AMZ_HI-HOL-AFTI-MOD-NA-S-34M-34OH-P,39788235,27228
